Format, Traqmate Trackvision, V2
Track, Portland
Vehicle, CORRADO
Driver, DJ
Starting Date, 18/08/2019
Starting Time, 16:45:16.000
Sample Rate (samps/sec), 40
Duration (secs),   2449.500
Analogs, Point Name, Units, Low Value, High Value, AlarmValue
A0 Disabled
A1 Disabled
A2 Disabled
A3 Disabled
Digitals, Point Name, On Name, OffName
D4
D5
GPS Reading, GPS Time, GPS Weeks, Elapsed Time, Lat (Degrees), Lon (Degrees), Lat (feet), Lon (feet), Altitude (feet), Temperature (degrees F), EastVel, NorthVel, VertVel, Velocity (MPH), Heading(Deg), XGs, YGs, RPMs, D4, D5, A0, A1, A2, A3, Gear, Brake (calc), Accel (calc), Lap
0,79218750,2067,902.975000,45.596578,-122.698415,98.014122,-1093.054400,3,-6.000000,-11.000000,13.000000,0.000000,40.774040,134.930057,-0.234767,1.061372,5009,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
1,79219000,2067,903.000000,45.596581,-122.698419,99.154263,-1094.127108,3,-13.000000,-13.000000,12.000000,0.000000,40.902775,142.818785,-0.254480,1.032491,5019,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219000,2067,903.025000,45.596584,-122.698423,100.125358,-1095.270018,3,-13.000000,-13.000000,12.000000,0.000000,41.042320,142.818785,-0.265233,1.066787,5034,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219000,2067,903.050000,45.596587,-122.698428,101.085706,-1096.428626,3,-13.000000,-13.000000,12.000000,0.000000,41.187761,142.818785,-0.313620,1.131769,5034,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219000,2067,903.075000,45.596589,-122.698432,102.036615,-1097.601863,3,-13.000000,-13.000000,12.000000,0.000000,41.359735,142.818785,-0.236559,1.164260,4961,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219000,2067,903.100000,45.596592,-122.698437,102.975390,-1098.792872,3,-13.000000,-13.000000,12.000000,0.000000,41.489453,142.818785,-0.277778,1.036101,4970,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219000,2067,903.125000,45.596594,-122.698442,103.890109,-1100.008415,3,-13.000000,-13.000000,12.000000,0.000000,41.641773,142.818785,-0.249104,0.967509,4995,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219000,2067,903.150000,45.596597,-122.698447,104.786690,-1101.244307,3,-13.000000,-13.000000,12.000000,0.000000,41.778370,142.818785,-0.299283,1.030686,5019,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219000,2067,903.175000,45.596599,-122.698452,105.674277,-1102.492821,3,-13.000000,-13.000000,12.000000,0.000000,41.942482,142.818785,-0.213262,0.942238,4970,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219000,2067,903.200000,45.596602,-122.698457,106.542185,-1103.762395,3,-13.000000,-13.000000,12.000000,0.000000,42.059425,142.818785,-0.272401,0.875451,5024,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219000,2067,903.225000,45.596604,-122.698462,107.392111,-1105.049218,3,-13.000000,-13.000000,12.000000,0.000000,42.208797,142.818785,-0.272401,0.875451,5104,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
1,79219250,2067,903.250000,45.596607,-122.698467,108.399273,-1106.315254,3,-16.000000,-15.000000,10.000000,0.000000,41.721133,150.571153,-0.344086,1.043321,5140,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219250,2067,903.275000,45.596609,-122.698472,109.222825,-1107.604416,3,-16.000000,-15.000000,10.000000,0.000000,41.909814,150.571153,-0.299283,1.048736,5135,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219250,2067,903.300000,45.596611,-122.698477,110.032313,-1108.910600,3,-16.000000,-15.000000,10.000000,0.000000,42.073926,150.571153,-0.476703,0.985560,5039,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219250,2067,903.325000,45.596613,-122.698482,110.822260,-1110.235706,3,-16.000000,-15.000000,10.000000,0.000000,42.335327,150.571153,-0.460573,1.083032,5135,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219250,2067,903.350000,45.596616,-122.698487,111.606272,-1111.575447,3,-16.000000,-15.000000,10.000000,0.000000,42.587884,150.571153,-0.345878,0.911552,5069,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219250,2067,903.375000,45.596618,-122.698493,112.363496,-1112.941112,3,-16.000000,-15.000000,10.000000,0.000000,42.777547,150.571153,-0.279570,0.925993,5187,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219250,2067,903.400000,45.596620,-122.698498,113.108675,-1114.321295,3,-16.000000,-15.000000,10.000000,0.000000,42.930849,150.571153,-0.240143,1.110108,5229,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219250,2067,903.425000,45.596622,-122.698503,113.852872,-1115.708384,3,-16.000000,-15.000000,10.000000,0.000000,43.062533,150.571153,-0.220430,1.120939,5197,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219250,2067,903.450000,45.596624,-122.698509,114.580081,-1117.109897,3,-16.000000,-15.000000,10.000000,0.000000,43.183406,150.571153,-0.175627,0.998195,5224,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219250,2067,903.475000,45.596626,-122.698514,115.280129,-1118.530118,3,-16.000000,-15.000000,10.000000,0.000000,43.279712,150.571153,-0.175627,0.998195,5240,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
1,79219500,2067,903.500000,45.596628,-122.698521,116.205490,-1120.152763,3,-11.000000,-17.000000,8.000000,0.000000,43.376017,157.017268,-0.299283,0.985560,5267,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219500,2067,903.525000,45.596630,-122.698526,116.898655,-1121.584208,3,-11.000000,-17.000000,8.000000,0.000000,43.540130,157.017268,-0.232975,0.897112,5311,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219500,2067,903.550000,45.596632,-122.698532,117.569768,-1123.032759,3,-11.000000,-17.000000,8.000000,0.000000,43.667882,157.017268,-0.258065,0.980144,5338,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219500,2067,903.575000,45.596634,-122.698538,118.232285,-1124.490407,3,-11.000000,-17.000000,8.000000,0.000000,43.809392,157.017268,-0.261649,0.994585,5378,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219500,2067,903.600000,45.596635,-122.698543,118.879729,-1125.960484,3,-11.000000,-17.000000,8.000000,0.000000,43.952868,157.017268,-0.249104,0.900722,5412,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219500,2067,903.625000,45.596637,-122.698549,119.503689,-1127.446390,3,-11.000000,-17.000000,8.000000,0.000000,44.089465,157.017268,-0.335125,0.996390,5423,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219500,2067,903.650000,45.596639,-122.698555,120.119710,-1128.941022,3,-11.000000,-17.000000,8.000000,0.000000,44.273232,157.017268,-0.369176,1.101083,5417,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219500,2067,903.675000,45.596641,-122.698561,120.727159,-1130.446424,3,-11.000000,-17.000000,8.000000,0.000000,44.475670,157.017268,-0.383513,1.079422,5406,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219500,2067,903.700000,45.596642,-122.698567,121.314702,-1131.967667,3,-11.000000,-17.000000,8.000000,0.000000,44.685970,157.017268,-0.392473,1.184116,5395,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219500,2067,903.725000,45.596644,-122.698573,121.892133,-1133.501017,3,-11.000000,-17.000000,8.000000,0.000000,44.901183,157.017268,-0.392473,1.184116,5383,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
1,79219750,2067,903.750000,45.596646,-122.698580,122.664752,-1135.382591,3,-6.000000,-19.000000,7.000000,0.000000,45.117180,163.891804,-0.275986,1.102888,5378,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219750,2067,903.775000,45.596647,-122.698586,123.208253,-1136.945045,3,-6.000000,-19.000000,7.000000,0.000000,45.268517,163.891804,-0.340502,1.108303,5389,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219750,2067,903.800000,45.596649,-122.698593,123.732645,-1138.519865,3,-6.000000,-19.000000,7.000000,0.000000,45.455232,163.891804,-0.277778,1.158845,5389,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219750,2067,903.825000,45.596650,-122.698599,124.241446,-1140.106982,3,-6.000000,-19.000000,7.000000,0.000000,45.607552,163.891804,-0.202509,1.054152,5417,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219750,2067,903.850000,45.596651,-122.698605,124.721282,-1141.708927,3,-6.000000,-19.000000,7.000000,0.000000,45.718598,163.891804,-0.145161,0.823105,5452,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219750,2067,903.875000,45.596653,-122.698611,125.163804,-1143.325806,3,-6.000000,-19.000000,7.000000,0.000000,45.798198,163.891804,-0.125448,0.810469,5505,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219750,2067,903.900000,45.596654,-122.698618,125.589990,-1144.950085,3,-6.000000,-19.000000,7.000000,0.000000,45.866987,163.891804,-0.182796,0.898917,5577,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219750,2067,903.925000,45.596655,-122.698624,126.007810,-1146.579138,3,-6.000000,-19.000000,7.000000,0.000000,45.967224,163.891804,-0.224014,0.788809,5614,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219750,2067,903.950000,45.596656,-122.698631,126.400213,-1148.218281,3,-6.000000,-19.000000,7.000000,0.000000,46.090063,163.891804,-0.363799,1.030686,5632,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79219750,2067,903.975000,45.596657,-122.698637,126.796952,-1149.861010,3,-6.000000,-19.000000,7.000000,0.000000,46.289553,163.891804,-0.363799,1.030686,5607,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
1,79220000,2067,904.000000,45.596659,-122.698645,127.440320,-1151.919056,3,-10.000000,-20.000000,4.000000,0.000000,46.489043,170.461563,-0.462366,0.925993,5601,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220000,2067,904.025000,45.596660,-122.698652,127.795936,-1153.586139,3,-10.000000,-20.000000,4.000000,0.000000,46.742582,170.461563,-0.311828,0.924188,5607,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220000,2067,904.050000,45.596661,-122.698658,128.134623,-1155.266227,3,-10.000000,-20.000000,4.000000,0.000000,46.913574,170.461563,-0.258065,0.904332,5651,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220000,2067,904.075000,45.596662,-122.698665,128.454411,-1156.956397,3,-10.000000,-20.000000,4.000000,0.000000,47.055084,170.461563,-0.311828,1.061372,5688,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220000,2067,904.100000,45.596663,-122.698671,128.769436,-1158.652736,3,-10.000000,-20.000000,4.000000,0.000000,47.226076,170.461563,-0.387097,1.166065,5676,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220000,2067,904.125000,45.596663,-122.698678,129.072511,-1160.357616,3,-10.000000,-20.000000,4.000000,0.000000,47.438341,170.461563,-0.351254,1.083032,5644,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220000,2067,904.150000,45.596664,-122.698685,129.346727,-1162.075259,3,-10.000000,-20.000000,4.000000,0.000000,47.630952,170.461563,-0.448029,0.996390,5632,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220000,2067,904.175000,45.596665,-122.698692,129.593199,-1163.804239,3,-10.000000,-20.000000,4.000000,0.000000,47.876630,170.461563,-0.446237,1.084838,5626,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220000,2067,904.200000,45.596665,-122.698698,129.827632,-1165.543980,3,-10.000000,-20.000000,4.000000,0.000000,48.121325,170.461563,-0.286738,0.974729,5638,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220000,2067,904.225000,45.596666,-122.698705,130.032283,-1167.296510,3,-10.000000,-20.000000,4.000000,0.000000,48.278558,170.461563,-0.286738,0.974729,5682,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
1,79220250,2067,904.250000,45.596667,-122.698714,130.409744,-1169.590797,3,-13.000000,-22.000000,2.000000,0.000000,48.871320,176.411648,-0.207885,0.893502,5720,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220250,2067,904.275000,45.596668,-122.698721,130.593506,-1171.373291,3,-13.000000,-22.000000,2.000000,0.000000,48.985315,176.411648,-0.263441,0.967509,5746,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220250,2067,904.300000,45.596668,-122.698728,130.765535,-1173.161153,3,-13.000000,-22.000000,2.000000,0.000000,49.129773,176.411648,-0.336918,1.014440,5759,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220250,2067,904.325000,45.596668,-122.698735,130.922173,-1174.955746,3,-13.000000,-22.000000,2.000000,0.000000,49.314523,176.411648,-0.458781,0.922383,5733,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220250,2067,904.350000,45.596669,-122.698742,131.051305,-1176.759320,3,-13.000000,-22.000000,2.000000,0.000000,49.566096,176.411648,-0.480287,1.021661,5701,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220250,2067,904.375000,45.596669,-122.698749,131.170087,-1178.572848,3,-13.000000,-22.000000,2.000000,0.000000,49.829463,176.411648,-0.430108,0.873646,5682,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220250,2067,904.400000,45.596669,-122.698756,131.256563,-1180.397874,3,-13.000000,-22.000000,2.000000,0.000000,50.065313,176.411648,-0.302867,0.747292,5707,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220250,2067,904.425000,45.596670,-122.698764,131.315326,-1182.232656,3,-13.000000,-22.000000,2.000000,0.000000,50.231391,176.411648,-0.181004,0.875451,5759,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220250,2067,904.450000,45.596670,-122.698771,131.369320,-1184.073675,3,-13.000000,-22.000000,2.000000,0.000000,50.330645,176.411648,-0.213262,0.963899,5804,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220250,2067,904.475000,45.596670,-122.698778,131.412761,-1185.918612,3,-13.000000,-22.000000,2.000000,0.000000,50.447587,176.411648,-0.213262,0.963899,5824,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
1,79220500,2067,904.500000,45.596670,-122.698787,131.573023,-1188.140771,3,-7.000000,-23.000000,0.000000,0.000000,50.564530,181.893098,-0.284946,0.812274,5818,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220500,2067,904.525000,45.596670,-122.698794,131.577092,-1189.994793,3,-7.000000,-23.000000,0.000000,0.000000,50.720781,181.893098,-0.379928,0.781588,5811,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220500,2067,904.550000,45.596670,-122.698801,131.562121,-1191.854489,3,-7.000000,-23.000000,0.000000,0.000000,50.929115,181.893098,-0.318996,0.718412,5824,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220500,2067,904.575000,45.596670,-122.698809,131.525972,-1193.721535,3,-7.000000,-23.000000,0.000000,0.000000,51.104038,181.893098,-0.193548,0.611913,5864,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220500,2067,904.600000,45.596670,-122.698816,131.466449,-1195.594401,3,-7.000000,-23.000000,0.000000,0.000000,51.210171,181.893098,-0.263441,0.685921,5912,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220500,2067,904.625000,45.596670,-122.698823,131.400327,-1197.470939,3,-7.000000,-23.000000,0.000000,0.000000,51.354629,181.893098,-0.327957,0.635379,5946,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220500,2067,904.650000,45.596670,-122.698831,131.315983,-1199.352048,3,-7.000000,-23.000000,0.000000,0.000000,51.534465,181.893098,-0.272401,0.669675,5974,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220500,2067,904.675000,45.596669,-122.698838,131.221114,-1201.239258,3,-7.000000,-23.000000,0.000000,0.000000,51.683837,181.893098,-0.353047,0.610108,5981,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220500,2067,904.700000,45.596669,-122.698845,131.107548,-1203.130923,3,-7.000000,-23.000000,0.000000,0.000000,51.877431,181.893098,-0.353047,0.666065,6002,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220500,2067,904.725000,45.596669,-122.698853,130.985576,-1205.029177,3,-7.000000,-23.000000,0.000000,0.000000,52.071025,181.893098,-0.353047,0.666065,6030,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
1,79220750,2067,904.750000,45.596668,-122.698863,130.930158,-1207.590396,3,-9.000000,-24.000000,-1.000000,0.000000,53.073400,186.087715,-0.421147,0.620939,6037,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220750,2067,904.775000,45.596668,-122.698870,130.773501,-1209.530101,3,-9.000000,-24.000000,-1.000000,0.000000,53.304337,186.087715,-0.442652,0.770758,6023,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220750,2067,904.800000,45.596668,-122.698878,130.615457,-1211.478188,3,-9.000000,-24.000000,-1.000000,0.000000,53.547066,186.087715,-0.349462,0.691336,6016,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220750,2067,904.825000,45.596667,-122.698886,130.434539,-1213.433224,3,-9.000000,-24.000000,-1.000000,0.000000,53.738695,186.087715,-0.326165,0.574007,6037,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220750,2067,904.850000,45.596667,-122.698893,130.229503,-1215.392943,3,-9.000000,-24.000000,-1.000000,0.000000,53.917548,186.087715,-0.292115,0.689531,6073,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220750,2067,904.875000,45.596666,-122.698901,130.021356,-1217.358927,3,-9.000000,-24.000000,-1.000000,0.000000,54.077730,186.087715,-0.168459,0.727437,6124,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220750,2067,904.900000,45.596665,-122.698909,129.801634,-1219.329562,3,-9.000000,-24.000000,-1.000000,0.000000,54.170105,186.087715,-0.238351,0.592058,6168,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220750,2067,904.925000,45.596665,-122.698917,129.556074,-1221.300558,3,-9.000000,-24.000000,-1.000000,0.000000,54.300805,186.087715,-0.267025,0.698556,6191,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220750,2067,904.950000,45.596664,-122.698924,129.306467,-1223.275875,3,-9.000000,-24.000000,-1.000000,0.000000,54.447229,186.087715,-0.207885,0.597473,6236,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79220750,2067,904.975000,45.596663,-122.698932,129.034015,-1225.253592,3,-9.000000,-24.000000,-1.000000,0.000000,54.561223,186.087715,-0.207885,0.597473,6251,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
1,79221000,2067,905.000000,45.596663,-122.698942,128.787275,-1227.682630,3,-8.000000,-24.000000,-2.000000,0.000000,54.675218,189.271501,-0.440860,0.725632,6236,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79221000,2067,905.025000,45.596662,-122.698949,128.522008,-1229.669756,3,-8.000000,-24.000000,-2.000000,0.000000,54.916964,189.271501,-0.489247,0.752708,6213,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79221000,2067,905.050000,45.596661,-122.698957,128.242952,-1231.663943,3,-8.000000,-24.000000,-2.000000,0.000000,55.185244,189.271501,-0.431900,0.534296,6183,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79221000,2067,905.075000,45.596660,-122.698965,127.929820,-1233.663024,3,-8.000000,-24.000000,-2.000000,0.000000,55.422077,189.271501,-0.277778,0.662455,6206,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79221000,2067,905.100000,45.596659,-122.698973,127.614686,-1235.670580,3,-8.000000,-24.000000,-2.000000,0.000000,55.574397,189.271501,-0.188172,0.577617,6259,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79221000,2067,905.125000,45.596658,-122.698981,127.278623,-1237.680402,3,-8.000000,-24.000000,-2.000000,0.000000,55.677582,189.271501,-0.170251,0.552347,6313,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79221000,2067,905.150000,45.596658,-122.698988,126.928378,-1239.691642,3,-8.000000,-24.000000,-2.000000,0.000000,55.770940,189.271501,-0.189964,0.693141,6352,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79221000,2067,905.175000,45.596657,-122.698996,126.577668,-1241.706275,3,-8.000000,-24.000000,-2.000000,0.000000,55.875107,189.271501,-0.301075,0.509025,6360,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79221000,2067,905.200000,45.596656,-122.699004,126.197893,-1243.719520,3,-8.000000,-24.000000,-2.000000,0.000000,56.040202,189.271501,-0.274194,0.664260,6360,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79221000,2067,905.225000,45.596654,-122.699012,125.819059,-1245.739100,3,-8.000000,-24.000000,-2.000000,0.000000,56.190557,189.271501,-0.274194,0.664260,6352,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
1,79221250,2067,905.250000,45.596653,-122.699022,125.419887,-1248.310372,3,-9.000000,-25.000000,-4.000000,0.000000,57.002154,192.424567,-0.353047,0.496390,6360,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79221250,2067,905.275000,45.596652,-122.699030,125.009265,-1250.359716,3,-9.000000,-25.000000,-4.000000,0.000000,57.195748,192.424567,-0.152330,0.411552,6400,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79221250,2067,905.300000,45.596651,-122.699038,124.580620,-1252.412619,3,-9.000000,-25.000000,-4.000000,0.000000,57.279278,192.424567,-0.132616,0.435018,6440,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79221250,2067,905.325000,45.596650,-122.699046,124.145039,-1254.467192,3,-9.000000,-25.000000,-4.000000,0.000000,57.351999,192.424567,-0.329749,0.460289,6481,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79221250,2067,905.350000,45.596649,-122.699054,123.702285,-1256.522959,3,-9.000000,-25.000000,-4.000000,0.000000,57.532818,192.424567,-0.200717,0.494585,6505,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79221250,2067,905.375000,45.596647,-122.699062,123.251644,-1258.583799,3,-9.000000,-25.000000,-4.000000,0.000000,57.642881,192.424567,-0.284946,0.185921,6513,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79221250,2067,905.400000,45.596646,-122.699070,122.766145,-1260.640854,3,-9.000000,-25.000000,-4.000000,0.000000,57.799132,192.424567,-0.362007,0.469314,6513,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79221250,2067,905.425000,45.596645,-122.699079,122.297844,-1262.707766,3,-9.000000,-25.000000,-4.000000,0.000000,57.997640,192.424567,-0.356631,0.370036,6513,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79221250,2067,905.450000,45.596644,-122.699087,121.810802,-1264.777821,3,-9.000000,-25.000000,-4.000000,0.000000,58.193199,192.424567,-0.286738,0.211191,6505,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79221250,2067,905.475000,45.596642,-122.699095,121.302341,-1266.850105,3,-9.000000,-25.000000,-4.000000,0.000000,58.350433,192.424567,-0.286738,0.211191,6522,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
1,79221500,2067,905.500000,45.596641,-122.699105,120.766770,-1269.430780,3,-10.000000,-25.000000,-6.000000,0.000000,58.507666,194.308299,-0.236559,0.241877,6555,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79221500,2067,905.525000,45.596639,-122.699113,120.255457,-1271.514236,3,-10.000000,-25.000000,-6.000000,0.000000,58.637384,194.308299,-0.263441,0.333935,6580,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79221500,2067,905.550000,45.596638,-122.699121,119.745427,-1273.602902,3,-10.000000,-25.000000,-6.000000,0.000000,58.781842,194.308299,-0.197133,0.225632,6597,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79221500,2067,905.575000,45.596636,-122.699129,119.219089,-1275.692981,3,-10.000000,-25.000000,-6.000000,0.000000,58.889940,194.308299,-0.218638,0.155235,6530,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79221500,2067,905.600000,45.596635,-122.699138,118.681858,-1277.784380,3,-10.000000,-25.000000,-6.000000,0.000000,59.009831,194.308299,-0.075269,0.290614,6432,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79221500,2067,905.625000,45.596633,-122.699146,118.151030,-1279.881948,3,-10.000000,-25.000000,-6.000000,0.000000,59.051105,194.308299,0.021201,0.265343,6384,0,0,0.000000,0.000000,0.000000,0.000000,2,0,0,
0,79221500,2067,905.650000,45.596632,-122.699154,117.612178,-1281.979031,3,-10.000000,-25.000000,-6.000000,0.000000,59.039479,194.308299,0.090106,0.232852,6352,0,0,0.000000,0.000000,0.000000,0.000000,2,0,0,
0,79221500,2067,905.675000,45.596631,-122.699162,117.065744,-1284.073711,3,-10.000000,-25.000000,-6.000000,0.000000,58.990069,194.308299,-0.010753,0.185921,6320,0,0,0.000000,0.000000,0.000000,0.000000,2,0,1,
0,79221500,2067,905.700000,45.596629,-122.699170,116.511607,-1286.164492,3,-10.000000,-25.000000,-6.000000,0.000000,58.995965,194.308299,0.072438,0.157040,6274,0,0,0.000000,0.000000,0.000000,0.000000,3,0,0,
0,79221500,2067,905.725000,45.596627,-122.699179,115.951557,-1288.253922,3,-10.000000,-25.000000,-6.000000,0.000000,58.956244,194.308299,0.072438,0.157040,6228,0,0,0.000000,0.000000,0.000000,0.000000,3,0,0,
1,79221750,2067,905.750000,45.596626,-122.699189,115.287111,-1290.915333,3,-10.000000,-26.000000,-6.000000,0.000000,60.470019,195.170509,0.072438,0.079422,6191,0,0,0.000000,0.000000,0.000000,0.000000,3,0,0,
0,79221750,2067,905.775000,45.596624,-122.699197,114.713045,-1293.056962,3,-10.000000,-26.000000,-6.000000,0.000000,60.430298,195.170509,0.077739,0.245487,6131,0,0,0.000000,0.000000,0.000000,0.000000,3,0,0,
0,79221750,2067,905.800000,45.596623,-122.699206,114.150728,-1295.200199,3,-10.000000,-26.000000,-6.000000,0.000000,60.387669,195.170509,-0.051971,0.137184,6080,0,0,0.000000,0.000000,0.000000,0.000000,3,0,1,
0,79221750,2067,905.825000,45.596621,-122.699214,113.575635,-1297.338426,3,-10.000000,-26.000000,-6.000000,0.000000,60.416168,195.170509,0.120141,0.148014,6023,0,0,0.000000,0.000000,0.000000,0.000000,3,0,0,
0,79221750,2067,905.850000,45.596619,-122.699222,112.998442,-1299.477169,3,-10.000000,-26.000000,-6.000000,0.000000,60.350288,195.170509,0.173145,0.178700,5953,0,0,0.000000,0.000000,0.000000,0.000000,3,0,0,
0,79221750,2067,905.875000,45.596618,-122.699231,112.421403,-1301.613452,3,-10.000000,-26.000000,-6.000000,0.000000,60.255344,195.170509,0.139576,0.120939,5905,0,0,0.000000,0.000000,0.000000,0.000000,3,0,0,
